Timeline,Start time,Duration,Row,Instance number,Collective Coordination,Cutting & Screeing,DM Catch,Driving,Finishing,Footwork,Passing,Points,Positioning,QB12 DM,Relocation,Shot Location,Shot Outcome,Shot Specific,Space Read,Transition,Ungrouped,Notes,Flags
11.14.25 MIA v NYK Team,8613.376997249950,12.616426990383800,Jaime Jaquez Jr.,66,,,,,,,,,,"+ve QB12: Strong Side, +ve QB12: Strong Side",,,,,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,8649.993810949010,9.497175870648790,Jaime Jaquez Jr.,67,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,8685.19187874565,7.50091110899848,Jaime Jaquez Jr.,68,,,,+ve Driving: Paint Touch,+ve Finishing: Earn a Foul,,,,,,,Short 2,Fouled,6z7,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,8879.291493280970,19.604657890000500,Jaime Jaquez Jr.,69,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,8913.292261108970,9.39955279401147,Jaime Jaquez Jr.,70,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,8994.015606298610,13.277264592687100,Jaime Jaquez Jr.,71,,,,+ve Driving: Paint Touch,,,,,,+ve QB12: Baseline,,,,,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,9029.692358775330,16.804076972312000,Jaime Jaquez Jr.,72,,,,,,,,,-ve Positioning - Create Shape,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,9052.393342788600,6.803155227045860,Jaime Jaquez Jr.,73,,,,,,,,,,+ve QB12: Strong Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,9256.395438385310,13.701046259346200,Jaime Jaquez Jr.,74,,,,+ve Driving: Paint Touch,,,,,+ve Positioning - Create Shape,+ve QB12: Fill Behind,,,,,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,9378.829444625010,8.467397830982010,Jaime Jaquez Jr.,75,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,9393.692111946310,10.002622625670500,Jaime Jaquez Jr.,76,,,,+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,,,,Short 2,Miss Long,6z8,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,9417.792974096650,5.501896907009720,Jaime Jaquez Jr.,77,,,,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, +ve Finishing: Ball Security",,,,,,,Short 2,Made,4z5,+ve Space Read: Catch,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,403.39287474735700,12.49157818030030,Pelle Larsson,1,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,422.3921642022950,13.401679957028000,Pelle Larsson,2,,,+ve DM Catch: Swing,,,+ve Footwork: Step to Ball,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,496.4970384016670,10.995876739348600,Pelle Larsson,3,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,534.1907562730230,10.20450513495040,Pelle Larsson,4,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,654.4175712492700,13.676455557326400,Pelle Larsson,5,,,+ve DM Catch: Drive a Swing/Skip Pass,-ve Driving: Paint Touch,+ve Finishing: Read the Length,+ve Footwork: Step to Ball,,,,,,Short 2,Miss Long,6z8,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,686.2928487726980,12.300127488587000,Pelle Larsson,6,,+ve Cutting & Screening: Cut Fill,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Made,7z1,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,716.5927294189600,13.704051655007300,Pelle Larsson,7,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,810.0921806813350,16.39921394661790,Pelle Larsson,8,,,-ve DM Catch: Drive a Swing/Skip Pass,,,,,,-ve Positioning - Create Shape,,,,,,-ve Space Read: Catch,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,877.0194897916180,14.27286885406940,Pelle Larsson,9,,,,+ve Driving: Paint Touch,,,,,+ve Positioning - Create Shape,+ve QB12: Strong Side,,,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,1155.0963650103100,17.995756192986200,Pelle Larsson,10,,+ve Cutting & Screening: Cut Fill,-ve DM Catch: Drive a Swing/Skip Pass,,,,,,,,,,,,-ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,1183.6930298679400,8.205344443360450,Pelle Larsson,11,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,1246.492666542290,8.099374195335710,Pelle Larsson,12,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,1279.4922014919700,7.501530210054850,Pelle Larsson,13,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,3070.095953996690,19.996410931295500,Pelle Larsson,14,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,3136.7908970216600,11.099010626000600,Pelle Larsson,15,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,3164.8949093063400,8.798370133349640,Pelle Larsson,16,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,3409.8922253143400,12.202220303674500,Pelle Larsson,17,,,,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, +ve Finishing: Earn a Foul",,,,,,,Short 2,Made,5z7,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,3732.6327169996600,7.662840900008180,Pelle Larsson,18,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,3866.159505499620,3.6348234370411800,Pelle Larsson,19,,,,,,,-ve Passing: Read the Length,,,,,,,,,,"Turnover, Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,3879.0933879913600,17.89942729994390,Pelle Larsson,20,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,3961.99639287269,17.29774414660370,Pelle Larsson,21,,,,,,,,,-ve Positioning - Create Shape,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,3986.796287193980,9.197843955366810,Pelle Larsson,22,,,,,,,,,,,-ve Relocate: Corner Fill,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,4008.8452992076100,17.546128817697500,Pelle Larsson,23,,,,,,-ve Footwork: Step to Ball,,,,,"-ve Relocate: Fill Behind, +ve Relocate: Reverse Direction",,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4039.992530721650,16.802624033328400,Pelle Larsson,24,,,+ve DM Catch: Drive a Swing/Skip Pass,-ve Driving: Paint Touch,,,-ve Passing: Teammate on the Move,,-ve Positioning - Create Shape,,,,,,+ve Space Read: Catch,,"Turnover, Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,4155.792995459630,7.198809208037350,Pelle Larsson,25,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,4644.795246635650,16.200572444678100,Pelle Larsson,26,,,+ve DM Catch: Drive a Swing/Skip Pass,,,,,,+ve Positioning - Create Shape,+ve QB12: Weak Side,,,,,+ve Space Read: Catch,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,4714.9956483703100,7.097221477997660,Pelle Larsson,27,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,4735.190539288650,9.301498822033860,Pelle Larsson,28,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,4764.519804166680,11.873556069011100,Pelle Larsson,29,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,4843.3017634206400,9.291258963970000,Pelle Larsson,30,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4940.950265499960,13.242279031013800,Pelle Larsson,31,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5016.650816833310,19.341558589693700,Pelle Larsson,32,,,+ve DM Catch: Swing,,,+ve Footwork: Step to Ball,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5043.391447338300,11.098487329692000,Pelle Larsson,33,,,+ve DM Catch: Drive a Swing/Skip Pass,,+ve Finishing: Earn a Foul,,,,,,,Short 2,Fouled,5z8,+ve Space Read: Catch,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5119.993512986670,15.199040630964200,Pelle Larsson,34,,,+ve DM Catch: Uncontested Shot,,,,,,+ve Positioning - Create Shape,,,3pt,Made,4z11,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5152.595053253330,10.497166068305900,Pelle Larsson,35,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5183.4919725680000,13.200766781657000,Pelle Larsson,36,,,,,,,,,,,+ve Relocate: Weak Corner,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5210.292715314980,11.101394307016600,Pelle Larsson,37,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Long,3z1,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5220.792700094680,15.897239659925600,Pelle Larsson,38,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Made,5z11,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5475.193210050650,12.89915566399580,Pelle Larsson,39,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5583.494558049990,13.398282072359500,Pelle Larsson,40,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5607.794638101620,12.397494478373100,Pelle Larsson,41,,,,,,,,,,,-ve Relocate: Corner Fill,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5731.292576172990,8.501728698344780,Pelle Larsson,42,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5752.491716394970,8.000262373679110,Pelle Larsson,43,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,5818.893151951610,7.401811529724,Pelle Larsson,44,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,7487.893418064,18.598672376349000,Pelle Larsson,45,,+ve Cutting & Screening: Cut Fill,+ve DM Catch: Swing,-ve Driving: Paint Touch,,+ve Footwork: Step to Ball,,,,,,,,,+ve Space Read: Catch,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,7730.091976790280,12.999362530331400,Pelle Larsson,46,,,,,,,,,,,+ve Relocate: 45 Cut,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,7889.498498982630,11.794900638012200,Pelle Larsson,47,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Long,3z1,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,7930.4932772543000,13.7019906583173,Pelle Larsson,48,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,8236.691834232940,18.402424945710700,Pelle Larsson,49,,,+ve DM Catch: Uncontested Shot,,,,,,,,-ve Relocate: Fill Behind,3pt,Miss Long,9z2,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,8380.591883899960,5.238909030671490,Pelle Larsson,50,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.14.25 MIA v NYK Team,403.2895363196390,12.503157068012000,Kel'el Ware,1,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,422.49253185164000,13.500569185708600,Kel'el Ware,2,,+ve Cutting & Screening: Movement,,,+ve Finishing: Read the Length,,,,,,+ve Relocate: Dunker- Baseline Cut,Short 2,Made,5z7,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,495.9922194966520,11.600828859336000,Kel'el Ware,3,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,534.5952340989880,10.401550568000400,Kel'el Ware,4,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,654.7921957866700,13.500773216986300,Kel'el Ware,5,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,687.7917906913440,10.501018463949800,Kel'el Ware,6,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,717.0920730826460,13.10275486766320,Kel'el Ware,7,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,811.1913928536430,15.00327377569700,Kel'el Ware,8,,,+ve DM Catch: Uncontested Shot,,,,,,+ve Positioning - Create Shape,,-ve Relocate: Weak Corner,3pt,Miss Long,3z1,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,878.0915009639780,12.900715171659400,Kel'el Ware,9,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,1157.7935385706500,16.004436851000900,Kel'el Ware,10,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,1183.6936604156600,8.60128170336452,Kel'el Ware,11,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,1246.0895371293400,8.30137818495541,Kel'el Ware,12,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,1278.8949391953300,8.296783003002930,Kel'el Ware,13,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,1333.9912095609900,14.310081382643100,Kel'el Ware,14,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,1370.3903162779600,10.60479269336160,Kel'el Ware,15,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Made,10z6,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,2485.8680764550100,7.880630711304090,Kel'el Ware,16,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,2514.970390236630,15.29894764007030,Kel'el Ware,17,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,2856.2712920986200,10.99563120134830,Kel'el Ware,18,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,2886.268433593280,7.398541124075560,Kel'el Ware,19,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,2910.9672671816500,19.60112948200370,Kel'el Ware,20,,,,,"+ve Finishing: Read the Length, +ve Finishing: Earn a Foul",,,,,,,Short 2,Made,5z7,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,3000.6661940516600,7.3017015536593100,Kel'el Ware,21,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,3026.166224949990,12.649881591021800,Kel'el Ware,22,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,3070.370430497650,19.696815851998500,Kel'el Ware,23,,,,,,,,,"+ve Positioning - Create Shape, -ve Positioning - Create Shape",,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,3410.7676643900100,12.04333560998840,Kel'el Ware,24,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,3458.967940996970,6.2992092599924900,Kel'el Ware,25,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,3733.567222432330,6.500208286670390,Kel'el Ware,26,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,3866.2659711713200,4.6007589789605800,Kel'el Ware,27,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,3881.2672774399800,15.70043463364980,Kel'el Ware,28,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,3960.6832961243200,18.38668033796150,Kel'el Ware,29,,,,,+ve Finishing: Physicality,,,,,,-ve Relocate: Dunker- Baseline Cut,Short 2,Made,5z5,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,3986.869142172320,8.000552424004130,Kel'el Ware,30,,,,,,,,,,,+ve Relocate: 45 Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4008.4682961230000,17.602270950647800,Kel'el Ware,31,,+ve Cutting & Screening: Movement,+ve DM Catch: Swing,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4156.067995995980,18.325085119003200,Kel'el Ware,32,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4188.567996468640,9.898609281637620,Kel'el Ware,33,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4258.585898583310,17.980910096672200,Kel'el Ware,34,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4295.055910709620,10.38904166469460,Kel'el Ware,35,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4645.400047121990,15.89857553566440,Kel'el Ware,36,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4712.000308279350,9.697395270290140,Kel'el Ware,37,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4735.000191107950,9.103413619049210,Kel'el Ware,38,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4763.603678987330,14.463321012673100,Kel'el Ware,39,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4843.098620105650,9.599464483029810,Kel'el Ware,40,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,4940.89892543568,13.900555894925700,Kel'el Ware,41,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5017.001736454960,19.29895092268000,Kel'el Ware,42,,+ve Cutting & Screening: Movement,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5043.789867532700,10.309435496255900,Kel'el Ware,43,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5119.899649674660,14.597910741647900,Kel'el Ware,44,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5151.9983605486500,10.800839349304600,Kel'el Ware,45,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5182.696872538370,13.90333428563010,Kel'el Ware,46,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5202.103097379970,4.694365190343890,Kel'el Ware,47,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5211.503181039670,13.49551994801460,Kel'el Ware,48,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5218.201367353960,18.3022429373259,Kel'el Ware,49,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5475.000772582650,11.402513562675300,Kel'el Ware,50,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5582.402041130960,14.999650388694100,Kel'el Ware,51,,+ve Cutting & Screening: Movement,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5607.700348462640,11.597351449979200,Kel'el Ware,52,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5731.297536703290,9.200732154719840,Kel'el Ware,53,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.14.25 MIA v NYK Team,5751.298924049010,10.002211209348400,Kel'el Ware,54,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
