Timeline,Start time,Duration,Row,Instance number,Collective Coordination,Cutting & Screeing,DM Catch,Driving,Finishing,Footwork,Passing,Points,Positioning,QB12 DM,Relocation,Shot Location,Shot Outcome,Shot Specific,Space Read,Transition,Ungrouped,Notes,Flags
11.3.25 MIA v LAC Team,4748.59167788297,20.901866189309700,Andrew Wiggins,62,,+ve Cutting & Screening: Movement,,"+ve Driving: Paint Touch, +ve Driving: Physicality",,+ve Footwork: Patient Pickup,,,+ve Positioning - Create Shape,-ve QB12: Strong Side,+ve Relocate: Dunker- Baseline Cut,Short 2,Made,6z7,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.3.25 MIA v LAC Team,6290.992731291330,12.600218921313200,Andrew Wiggins,63,,,,+ve Driving: Paint Touch,,,,,,,,,,,-ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.3.25 MIA v LAC Team,6324.794434096940,10.501484568343600,Andrew Wiggins,64,,,,,,,,,,,-ve Relocate: 45 Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6347.893053231330,13.298820460299800,Andrew Wiggins,65,,,+ve DM Catch: Uncontested Shot,,,,,,+ve Positioning - Create Shape,+ve QB12: Weak Side,,3pt,Made,10z5,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6379.091904329350,16.100055755621700,Andrew Wiggins,66,,,,,-ve Finishing: Read the Length,,,,,-ve QB12: Weak Side,-ve Relocate: Slide Away,Short 2,Miss Long,4z8,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.3.25 MIA v LAC Team,6429.291273874020,14.805552014309800,Andrew Wiggins,67,,,,,,,,,,,-ve Relocate: Slide Away,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.3.25 MIA v LAC Team,6457.991515694000,14.70020084801670,Andrew Wiggins,68,,,,,,,,,,+ve QB12: Strong Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.3.25 MIA v LAC Team,6543.695790722990,13.695947628013500,Andrew Wiggins,69,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6575.7973477926500,10.594931669019400,Andrew Wiggins,70,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6610.682875973970,16.67212402602850,Andrew Wiggins,71,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6731.892158894690,10.899977398933500,Andrew Wiggins,72,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6763.6947017243400,12.59558955929240,Andrew Wiggins,73,,+ve Cutting & Screening: Denial,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, UVA 0 - 0 OPP, Q0",,
11.3.25 MIA v LAC Team,6805.992111826960,11.401740693683700,Andrew Wiggins,74,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Made,9z10,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6890.095233363620,11.00051573334530,Andrew Wiggins,75,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6921.795146998990,16.79690041794040,Andrew Wiggins,76,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,7108.990366667610,24.503435119341700,Andrew Wiggins,77,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,263.29493519532100,10.600793784303600,Bam Adebayo,1,,+ve Cutting & Screening: Principle,,,"+ve Finishing: Ball Security, +ve Finishing: Read the Length",,,,,-ve QB12: Strong Side,,Short 2,Made,5z7,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,292.4954675846560,11.69718954833120,Bam Adebayo,2,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,319.8910192940070,12.902107097646600,Bam Adebayo,3,,,,,,,,,-ve Positioning - Create Shape,+ve QB12: Strong Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,329.99297246963400,9.298820231352580,Bam Adebayo,4,,,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,358.3915121236140,11.900981131697500,Bam Adebayo,5,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Made,10z10,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,386.3935886956480,10.101614477998600,Bam Adebayo,6,,,,,,+ve Footwork: Patient Pickup,,,,,,Long 2,Made,6z2,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,637.9965076812930,13.799089564009800,Bam Adebayo,7,,,,,,-ve Footwork: Patient Pickup,,,,,+ve Relocate: Dunker- Baseline Cut,Short 2,Made,6z7,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,669.1845411346260,13.2104063186664,Bam Adebayo,8,,,,+ve Driving: Paint Touch,-ve Finishing: Earn a Foul,-ve Footwork: Patient Pickup,,,,,,Short 2,Miss Long,6z7,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,701.5930540743220,17.599775644318000,Bam Adebayo,9,,,+ve DM Catch: Swing,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,728.3915498852980,13.204753016383400,Bam Adebayo,10,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,813.6926043256480,12.599242501020100,Bam Adebayo,11,,+ve Cutting & Screening: Movement,+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,869.2923008422850,15.500828093044900,Bam Adebayo,12,,,+ve DM Catch: Uncontested Shot,,,,,,,,+ve Relocate: Slide Away,3pt,Miss Long,2z1,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,934.9950378953260,8.700897847311690,Bam Adebayo,13,,,,,,,,,,,-ve Relocate: Weak Corner,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,969.091968523979,8.40355756836425,Bam Adebayo,14,,,,,,,,,-ve Positioning - Create Shape,,-ve Relocate: Fill Behind,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,984.9899518849790,6.705177870331800,Bam Adebayo,15,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,1009.2944714913300,11.591822543627200,Bam Adebayo,16,,,,-ve Driving: Paint Touch,-ve Finishing: Earn a Foul,-ve Footwork: Patient Pickup,,,,,,Short 2,Miss Long,5z5,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2812.802106888650,8.69052780601396,Bam Adebayo,17,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2847.5022944569500,10.497253979062400,Bam Adebayo,18,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2906.6991696906600,14.800438980693800,Bam Adebayo,19,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2944.1007504893300,14.698238690660200,Bam Adebayo,20,,,+ve DM Catch: Back-to-Back,+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,,,,Deep 2,Made,4z6,+ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3156.799552131000,12.288993326649700,Bam Adebayo,21,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3195.3008502937,11.098735548272100,Bam Adebayo,22,,,+ve DM Catch: Drive a Swing/Skip Pass,,,,,,,+ve QB12: Strong Side,,,,,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3216.403849897990,9.196426063941540,Bam Adebayo,23,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3268.804798593590,13.89618454107450,Bam Adebayo,24,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3294.4045653773000,17.794639526964600,Bam Adebayo,25,,,,,,,,,-ve Positioning - Create Shape,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3316.60350663799,8.999586539969640,Bam Adebayo,26,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3376.0047008146400,25.593665714308400,Bam Adebayo,27,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3603.219021295630,15.900978914393400,Bam Adebayo,28,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3648.7217181006800,10.59069662225330,Bam Adebayo,29,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,,,,,,+ve QB12: Strong Side,,,,,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3689.818340808990,12.300281120974400,Bam Adebayo,30,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3716.923520987990,15.199236497671300,Bam Adebayo,31,,,,+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,,,,Short 2,Made,6z7,+ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3786.4213133799400,9.802399634392710,Bam Adebayo,32,,,+ve DM Catch: Back-to-Back,,+ve Finishing: Earn a Foul,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3818.119102386340,11.499882940954600,Bam Adebayo,33,,+ve Cutting & Screening: Principle,,,,,,,,+ve QB12: Baseline,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3854.518951490630,11.602707715345300,Bam Adebayo,34,,+ve Cutting & Screening: Principle,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Made,11z6,,,"Neutral, Match 1, Q0, Stat, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,4104.019370512630,9.198361773040230,Bam Adebayo,35,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,4140.42235943769,11.50115970729710,Bam Adebayo,36,,+ve Cutting & Screening: Principle,+ve DM Catch: Swing,,"+ve Finishing: Physicality, +ve Finishing: Earn a Foul",,,,,,,Deep 2,Made,4z6,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,4239.623241531690,13.600336180335000,Bam Adebayo,37,,+ve Cutting & Screening: Principle,,+ve Driving: Paint Touch,-ve Finishing: Read the Length,,,,,-ve QB12: Weak Side,,Short 2,Miss Long,5z7,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,4275.3227189293500,12.900083809269700,Bam Adebayo,38,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,4302.023838691000,5.0257671006093000,Bam Adebayo,39,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,4319.521585537300,6.950026879400870,Bam Adebayo,40,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,4376.119482037280,8.204152037034870,Bam Adebayo,41,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,4437.320523726950,10.101121689061100,Bam Adebayo,42,,+ve Cutting & Screening: Principle,,,+ve Finishing: Read the Length,,,,,,,Short 2,Made,6z7,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,4493.419232840650,11.398978581681100,Bam Adebayo,43,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,+ve Finishing: Earn a Foul,,,,+ve Positioning - Create Shape,,,Short 2,Fouled,6z7,-ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,4590.919864641640,21.501724581976300,Bam Adebayo,44,,+ve Cutting & Screening: Principle,,,,+ve Footwork: Patient Pickup,,,,,,Short 2,Miss Long,7z5,,+ve Transition: Effort and Pace,"Neutral, Match 1, Q0, Stat, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,5873.897992004280,9.907371966691240,Bam Adebayo,45,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,5898.206433982000,14.402065429681900,Bam Adebayo,46,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,5935.60971168433,10.196821133657100,Bam Adebayo,47,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,5956.705400359000,7.198436987616330,Bam Adebayo,48,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,5969.607066774320,15.403457537639000,Bam Adebayo,49,,,+ve DM Catch: Uncontested Shot,,,,,,,,+ve Relocate: Slide Away,3pt,Miss Right,2z1,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,5999.806361622630,8.808260960036930,Bam Adebayo,50,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6021.908240609670,6.701393088303120,Bam Adebayo,51,,,,,,,-ve Passing: Teammate on the Move,,,,,,,,,,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6048.9052740599300,4.7006078683425600,Bam Adebayo,52,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6064.610567488310,12.897430507652600,Bam Adebayo,53,,,,,,,,,-ve Positioning - Create Shape,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6291.205777134940,13.305154229328800,Bam Adebayo,54,,,,,,,,,,,-ve Relocate: Slide Away,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6325.606007012320,9.601050519973800,Bam Adebayo,55,,,,,,,,,,,-ve Relocate: Fill Behind,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6347.310023305660,13.984629780006800,Bam Adebayo,56,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6379.408873163310,15.299517658671000,Bam Adebayo,57,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Q0, Stat, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6430.009037794310,13.899281746667800,Bam Adebayo,58,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6459.005664046310,13.801017997708200,Bam Adebayo,59,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6545.504455705020,13.439544294984400,Bam Adebayo,60,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6575.80665646195,10.290957649026500,Bam Adebayo,61,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6616.205846897940,11.897551726670800,Bam Adebayo,62,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6731.209548271620,11.20104512033320,Bam Adebayo,63,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6764.509067082310,12.196425961007700,Bam Adebayo,64,,,,"+ve Driving: Paint Touch, +ve Driving: Physicality",,-ve Footwork: Patient Pickup,,,,-ve QB12: Strong Side,,Short 2,Miss Short,6z7,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6807.004331660630,10.602536042336400,Bam Adebayo,65,,,,,,,,,,+ve QB12: Strong Side,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6889.804615628020,11.202952507646800,Bam Adebayo,66,,,,,,+ve Footwork: Patient Pickup,,,,,,Short 2,Made,7z5,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,6922.908667275630,16.596636719720700,Bam Adebayo,67,,,,,+ve Finishing: Earn a Foul,,,,,,,Short 2,Fouled,5z4,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,7109.611023872640,23.99595057534040,Bam Adebayo,68,,,,+ve Driving: Paint Touch,,-ve Footwork: Patient Pickup,,,,-ve QB12: Strong Side,,Short 2,Miss Short,6z7,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,7256.907318307000,11.544691359696100,Bam Adebayo,69,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,264.0943702079950,10.199041200656400,Norman Powell,1,,,,,,,"+ve Passing: Teammate on the Move, +ve Passing: Read the Length",,,+ve QB12: Roller,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,292.9251394203180,11.370085803337100,Norman Powell,2,,+ve Cutting & Screening: Cut Fill,,,+ve Finishing: Read the Length,,,,,-ve QB12: Fill Behind,,Short 2,Made,5z5,-ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,320.19573023196500,12.996868189393500,Norman Powell,3,,,,,,-ve Footwork: Step to Ball,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,330.2943697739780,9.198569837003160,Norman Powell,4,,,+ve DM Catch: Uncontested Shot,,,,,,,,,,Made,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,358.691994444959,11.885093922691700,Norman Powell,5,,,,-ve Driving: Paint Touch,,,,,,+ve QB12: Weak Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,386.4955665769470,10.200148553369700,Norman Powell,6,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,636.2948500566590,15.299373459362900,Norman Powell,7,,,,,,,,,,,-ve Relocate: Corner Fill,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,670.1921042803660,12.305376664586400,Norman Powell,8,,,,,,,,,,,-ve Relocate: 45 Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,700.6923118176440,16.90070589934920,Norman Powell,9,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,729.4926875743420,12.003998805671600,Norman Powell,10,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,814.096877220288,11.898136353689900,Norman Powell,11,,+ve Cutting & Screening: Cut Fill,,,,,,,,,+ve Relocate: Fill Behind,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,869.0972897090050,15.69566147263750,Norman Powell,12,,+ve Cutting & Screening: Movement,,,,+ve Footwork: Step to Ball,,,+ve Positioning - Create Shape,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,935.4913956519770,9.305221182020770,Norman Powell,13,,,,+ve Driving: Paint Touch,"+ve Finishing: Read the Length, +ve Finishing: Stride Pivot",,,,,,,Short 2,Made,6z7,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,969.2960739739290,8.40051561973155,Norman Powell,14,,,,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, -ve Finishing: Read the Length",,,,,,,Short 2,Miss Short,4z5,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,984.4928591376520,8.000236700311920,Norman Powell,15,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,1009.3950110103300,10.996567041684000,Norman Powell,16,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2623.200589370320,13.502392495997400,Norman Powell,17,,,,,,,,,,,+ve Relocate: Slide Away,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2658.500326778610,6.6993261616535200,Norman Powell,18,,,,,-ve Finishing: Ball Security,,,,,,,,,,,,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2670.6093157159900,15.894199151985500,Norman Powell,19,,,,,,-ve Footwork: Step to Ball,,,,,"+ve Relocate: Reverse Direction, -ve Relocate: Fill Behind",,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2701.302128779990,24.999627019998100,Norman Powell,20,,+ve Cutting & Screening: Cut Fill,,+ve Driving: Paint Touch,,,,,+ve Positioning - Create Shape,-ve QB12: Strong Side,-ve Relocate: Reverse Direction,,,,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2733.104622758970,6.696436453696610,Norman Powell,21,,,"+ve DM Catch: Drive a Swing/Skip Pass, -ve DM Catch: Swing",,,,,,,,,,,,+ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2812.202722400990,9.09652868867579,Norman Powell,22,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2848.204186240020,9.199313108281790,Norman Powell,23,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Short,7z11,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2909.105955627630,13.893596871338100,Norman Powell,24,,,+ve DM Catch: Swing,,,,,,,,+ve Relocate: Slide Away,,,,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,2943.899850322640,14.100769914693500,Norman Powell,25,,+ve Cutting & Screening: Movement,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3156.2005958236400,13.500901873693200,Norman Powell,26,,-ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.3.25 MIA v LAC Team,3196.400419104280,9.60031527536421,Norman Powell,27,,,,,-ve Finishing: Ball Security,,,,,,,,,,,+ve Transition: Effort and Pace,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
