Timeline,Start time,Duration,Row,Instance number,Collective Coordination,Cutting & Screeing,DM Catch,Driving,Finishing,Footwork,Passing,Points,Positioning,QB12 DM,Relocation,Shot Location,Shot Outcome,Shot Specific,Space Read,Transition,Ungrouped,Notes,Flags
11.12.25 MIA v CLE Team,59.29588335099050,8.198439310993240,Miami Heat,1,,,"+ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,,,,,+ve QB12: Weak Side,,3pt,Miss Short,2z1,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,87.1944446579792,8.198963762349540,Miami Heat,2,,,+ve DM Catch: Uncontested Shot,,,,,,,+ve QB12: Strong Side,,3pt,Made,8z2,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,118.39194981099100,9.600562602677980,Miami Heat,3,,,"+ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass",,-ve Finishing: Earn a Foul,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,+ve QB12: Strong Side,"+ve Relocate: Slide Away, -ve Relocate: Dunker- Baseline Cut",,,,"-ve Space Read: Catch, +ve Space Read: Catch",,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,146.8948057909640,8.897845215694620,Miami Heat,4,,,,+ve Driving: Paint Touch,+ve Finishing: Physicality,,+ve Passing: Read the Length,,+ve Positioning - Create Shape,+ve QB12: Baseline,+ve Relocate: Fill Behind,Short 2,Made,5z5,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,186.69314853498400,12.400812389321800,Miami Heat,5,,,,,,-ve Footwork: Patient Pickup,,,,,,Long 2,Made,4z2,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,212.09491781064400,7.897877785684760,Miami Heat,6,,,+ve DM Catch: Drive a Swing/Skip Pass,,-ve Finishing: Read the Length,,,,,,"-ve Relocate: 45 Cut, +ve Relocate: Dunker- Baseline Cut",Short 2,Miss Long,4z5,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,231.59466224563800,20.000845824015400,Miami Heat,7,,"+ve Cutting & Screening: Movement, -ve Cutting & Screening: Cut Fill","+ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Uncontested Shot",+ve Driving: Paint Touch,,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,"+ve QB12: Baseline, +ve QB12: Strong Side","-ve Relocate: Dunker- Baseline Cut, +ve Relocate: Fill Behind, -ve Relocate: Weak Corner, +ve Relocate: Slide Away",3pt,Made,2z1,"+ve Space Read: Catch, +ve Space Read: Live Dribble",+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,267.7947097263200,10.789994189996400,Miami Heat,8,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,+ve Finishing: Earn a Foul,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,,-ve Relocate: Weak Corner,Deep 2,Fouled,4z7,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,339.69561169198000,15.798635277676300,Miami Heat,9,,+ve Cutting & Screening: Movement,,"+ve Driving: Paint Touch, +ve Driving: Physicality","+ve Finishing: Read the Length, +ve Finishing: Ball Security",,,,,-ve QB12: Strong Side,,Deep 2,Made,4z7,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,367.69529412565400,8.299482315335640,Miami Heat,10,,,+ve DM Catch: Uncontested Shot,,,,,,,+ve QB12: Fill Behind,,3pt,Made,11z5,-ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,575.2943982129690,12.200311013014000,Miami Heat,11,,+ve Cutting & Screening: Movement,,,"+ve Finishing: Earn a Foul, +ve Finishing: Ball Security",,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,+ve QB12: Cutter,"+ve Relocate: Dunker- Baseline Cut, +ve Relocate: Weak Corner, -ve Relocate: Slide Away",Short 2,Made,5z7,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,632.0942746436530,5.702675095674070,Miami Heat,12,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,843.094285975318,10.700199082018700,Miami Heat,13,,,,+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,,,"+ve Relocate: Dunker- Baseline Cut, +ve Relocate: Reverse Direction",Short 2,Made,4z5,-ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,863.7940274506480,8.40001910500007,Miami Heat,14,,,,,,,+ve Passing: Teammate on the Move,,,+ve QB12: Cutter,+ve Relocate: Weak Corner,,,,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,898.5953370153310,5.698167892650300,Miami Heat,15,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,923.9929412093100,12.426881665675300,Miami Heat,16,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, -ve Finishing: Ball Security",,,,,,-ve Relocate: 45 Cut,,,,+ve Space Read: Catch,,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,949.4951871103350,13.099064206329800,Miami Heat,17,,,"+ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Back-to-Back, -ve DM Catch: Uncontested Shot",,,-ve Footwork: Step to Ball,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,"+ve QB12: Strong Side, +ve QB12: Strong Side","+ve Relocate: Slide Away, +ve Relocate: Weak Corner, +ve Relocate: Slide Away, +ve Relocate: Fill Behind",3pt,Miss Short,8z2,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,973.392491683647,14.502228592665300,Miami Heat,18,,"+ve Cutting & Screening: Movement, -ve Cutting & Screening: Cut Fill",,+ve Driving: Physicality,,+ve Footwork: Patient Pickup,,,-ve Positioning - Create Shape,,"-ve Relocate: Dunker- Baseline Cut, -ve Relocate: Reverse Direction",Short 2,Miss Long,6z5,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,994.3948040816350,7.896991073690630,Miami Heat,19,,,,"+ve Driving: Paint Touch, +ve Driving: Physicality","+ve Finishing: Stride Pivot, +ve Finishing: Read the Length",,,,,,,Short 2,Made,4z5,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1082.9925201840000,10.80179981998030,Miami Heat,20,,,,+ve Driving: Paint Touch,-ve Finishing: Read the Length,,,,+ve Positioning - Create Shape,-ve QB12: Fill Behind,"+ve Relocate: Dunker- Baseline Cut, -ve Relocate: 45 Cut, +ve Relocate: Fill Behind",Deep 2,Miss Short,3z6,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1151.295631733980,10.80085983367300,Miami Heat,21,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, +ve Finishing: Earn a Foul",,,,+ve Positioning - Create Shape,,"+ve Relocate: Slide Away, +ve Relocate: Dunker- Baseline Cut",Short 2,Made,6z5,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1198.596486123320,13.198459770999300,Miami Heat,22,,+ve Cutting & Screening: Denial,,,+ve Finishing: Read the Length,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,+ve QB12: Cutter,+ve Relocate: 45 Cut,Deep 2,Made,4z6,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1277.9947239643300,15.300669291664900,Miami Heat,23,,"-ve Cutting & Screening: Movement, +ve Cutting & Screening: Denial",,+ve Driving: Paint Touch,,+ve Footwork: Step to Ball,"-ve Passing: Read the Length, -ve Passing: Read the Length",,+ve Positioning - Create Shape,+ve QB12: Strong Side,"+ve Relocate: Dunker- Baseline Cut, +ve Relocate: Slide Away",,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1298.7959528463200,12.598650540995800,Miami Heat,24,,+ve Cutting & Screening: Denial,"+ve DM Catch: Back-to-Back, +ve DM Catch: Uncontested Shot",,,,,,-ve Positioning - Create Shape,"+ve QB12: Strong Side, +ve QB12: Fill Behind",,3pt,Made,11z3,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1474.6947582323100,15.702318041002600,Miami Heat,25,,"+ve Cutting & Screening: Denial, +ve Cutting & Screening: Denial","-ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,"+ve Footwork: Step to Ball, +ve Footwork: Step to Ball",-ve Passing: Read the Length,,,+ve QB12: Strong Side,,3pt,Miss Long,2z1,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1486.9951550396500,8.197516698345000,Miami Heat,26,,,+ve DM Catch: Uncontested Shot,,,,,,,+ve QB12: Strong Side,,3pt,Miss Long,11z6,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1503.5951020196800,16.999242925293200,Miami Heat,27,,"-ve Cutting & Screening: Movement, +ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",,,,+ve Footwork: Patient Pickup,,,+ve Positioning - Create Shape,+ve QB12: Strong Side,"+ve Relocate: Fill Behind, +ve Relocate: Dunker- Baseline Cut",Short 2,Made,6z7,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1533.495715692970,11.798795047682000,Miami Heat,28,,,,+ve Driving: Physicality,,,-ve Passing: Read the Length,,,,"+ve Relocate: Reverse Direction, -ve Relocate: Fill Behind, -ve Relocate: Corner Fill",,,,,+ve Transition: Pitch Ahead,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1561.2960539043400,13.596997376318300,Miami Heat,29,,,"+ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass",+ve Driving: Paint Touch,-ve Finishing: Read the Length,,-ve Passing: Read the Length,,,,"+ve Relocate: Dunker- Baseline Cut, +ve Relocate: 45 Cut, -ve Relocate: Fill Behind",Deep 2,Made,4z7,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1605.1939961063100,22.50142760001680,Miami Heat,30,,,,,+ve Finishing: Earn a Foul,,+ve Passing: Teammate on the Move,,-ve Positioning - Create Shape,+ve QB12: Cutter,"-ve Relocate: Slide Away, +ve Relocate: Weak Corner, +ve Relocate: Fill Behind",Deep 2,Fouled,4z7,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1866.2795967533100,11.696762974343100,Miami Heat,31,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill, +ve Cutting & Screening: Movement, -ve Cutting & Screening: Movement","+ve DM Catch: Swing, -ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Uncontested Shot",,,,,,+ve Positioning - Create Shape,+ve QB12: Strong Side,"+ve Relocate: Weak Corner, +ve Relocate: Slide Away, +ve Relocate: Dunker- Baseline Cut",3pt,Miss Short,8z11,-ve Space Read: Catch,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1911.6788365186400,11.199969381346100,Miami Heat,32,,"+ve Cutting & Screening: Movement, -ve Cutting & Screening: Cut Fill","+ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Back-to-Back",+ve Driving: Paint Touch,"-ve Finishing: Stride Pivot, -ve Finishing: Read the Length",,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,+ve QB12: Strong Side,"+ve Relocate: Slide Away, -ve Relocate: Dunker- Baseline Cut, +ve Relocate: Dunker- Baseline Cut",Short 2,Miss Short,4z4,-ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1932.3816654883400,12.996803499967700,Miami Heat,33,,"+ve Cutting & Screening: Movement, -ve Cutting & Screening: Movement",,,,+ve Footwork: Patient Pickup,,,,,,Short 2,Made,7z5,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,1957.2783286373200,10.800167603669500,Miami Heat,34,,,,+ve Driving: Paint Touch,"+ve Finishing: Read the Length, +ve Finishing: Ball Security",,+ve Passing: Teammate on the Move,,,+ve QB12: Cutter,+ve Relocate: Dunker- Baseline Cut,Short 2,Made,6z7,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2020.8768249053300,11.901218597006800,Miami Heat,35,,,+ve DM Catch: Drive a Swing/Skip Pass,,+ve Finishing: Read the Length,,+ve Passing: Read the Length,,+ve Positioning - Create Shape,+ve QB12: Cutter,"+ve Relocate: Weak Corner, -ve Relocate: Slide Away, +ve Relocate: 45 Cut, +ve Relocate: Fill Behind",Short 2,Miss Long,6z7,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2052.679288161650,13.297863153333800,Miami Heat,36,,,"+ve DM Catch: Swing, -ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Drive a Swing/Skip Pass",+ve Driving: Paint Touch,-ve Finishing: Stride Pivot,,,,+ve Positioning - Create Shape,,"+ve Relocate: Fill Behind, -ve Relocate: 45 Cut",Short 2,Miss Long,5z7,"-ve Space Read: Catch, +ve Space Read: Catch",-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2063.0791985036500,9.399831057665320,Miami Heat,37,,,,+ve Driving: Paint Touch,,,-ve Passing: Read the Length,,,,,,,,+ve Space Read: Catch,,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2084.277460809660,17.700655928680100,Miami Heat,38,,"-ve Cutting & Screening: Movement, -ve Cutting & Screening: Denial, +ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",-ve DM Catch: Swing,,,-ve Footwork: Patient Pickup,,,+ve Positioning - Create Shape,,,3pt,Miss Long,11z6,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2110.0799043719800,10.198683164343900,Miami Heat,39,,,,,,-ve Footwork: Patient Pickup,,,,,,3pt,Miss Short,11z4,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2154.878534310650,7.39964645699547,Miami Heat,40,,,,,,-ve Footwork: Patient Pickup,,,,-ve QB12: Fill Behind,,3pt,Made,10z6,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2185.978697687970,8.697587605340690,Miami Heat,41,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,"+ve Finishing: Read the Length, +ve Finishing: Earn a Foul",,,,,,+ve Relocate: 45 Cut,Short 2,Made,4z5,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2241.678619838980,13.499833369664000,Miami Heat,42,,,"+ve DM Catch: Swing, -ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Uncontested Shot",+ve Driving: Paint Touch,,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,"+ve QB12: Weak Side, +ve QB12: Strong Side",,3pt,Miss Long,7z11,-ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2251.6784546456400,7.100191813675790,Miami Heat,43,,,,,"+ve Finishing: Stride Pivot, -ve Finishing: Read the Length",,,,,-ve QB12: Fill Behind,,Short 2,Miss Short,6z5,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2270.778261681980,19.90081059732710,Miami Heat,44,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","+ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Drive Pass, +ve DM Catch: Uncontested Shot, -ve DM Catch: Drive a Swing/Skip Pass",-ve Driving: Paint Touch,,,,,+ve Positioning - Create Shape,+ve QB12: Skip Pass,+ve Relocate: Weak Corner,3pt,Made,2z11,"+ve Space Read: Catch, -ve Space Read: Catch",-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2317.077152227980,10.128618163666000,Miami Heat,45,,,,+ve Driving: Paint Touch,-ve Finishing: Ball Security,,,,,,"-ve Relocate: Weak Corner, +ve Relocate: Reverse Direction",,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2512.5781144766600,4.895407099327710,Miami Heat,46,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2567.880840434670,9.096994688993620,Miami Heat,47,,,"+ve DM Catch: Swing, -ve DM Catch: Swing",,,,-ve Passing: Read the Length,,,+ve QB12: Strong Side,,,,,,-ve Transition: Effort and Pace,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2594.878762602980,9.799955632349340,Miami Heat,48,,,"-ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,,,,,"+ve QB12: Strong Side, +ve QB12: Strong Side",+ve Relocate: Weak Corner,3pt,Miss Long,7z11,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2617.5775126443000,4.000004310016270,Miami Heat,49,,,,,,,-ve Passing: Read the Length,,,,,,,,,,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2629.4783837936300,12.396645191036900,Miami Heat,50,,-ve Cutting & Screening: Denial,"-ve DM Catch: Swing, -ve DM Catch: Uncontested Shot",,,,,,,"+ve QB12: Strong Side, -ve QB12: Strong Side",,3pt,Miss Long,9z10,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2639.87944636866,6.5994844256442800,Miami Heat,51,,,+ve DM Catch: Uncontested Shot,,,,,,,+ve QB12: Fill Behind,,3pt,Made,7z11,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2697.178728622300,12.499650669045000,Miami Heat,52,,,"+ve DM Catch: Swing, +ve DM Catch: Swing, -ve DM Catch: Uncontested Shot, -ve DM Catch: Swing",,,,,,,+ve QB12: Fill Behind,,3pt,Miss Long,10z4,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2716.376226458990,9.802915143671270,Miami Heat,53,,,+ve DM Catch: Uncontested Shot,,,,+ve Passing: Teammate on the Move,,,+ve QB12: Strong Side,,3pt,Made,2z11,,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2772.8764007143400,15.298816875332700,Miami Heat,54,,"+ve Cutting & Screening: Movement, -ve Cutting & Screening: Movement, +ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","+ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Uncontested Shot",+ve Driving: Paint Touch,+ve Finishing: Stride Holds,-ve Footwork: Step to Ball,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,"+ve QB12: Strong Side, +ve QB12: Weak Side","+ve Relocate: Dunker- Baseline Cut, +ve Relocate: 45 Cut, -ve Relocate: Slide Away, +ve Relocate: Fill Behind",3pt,Made,3z11,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2809.078836196320,14.700185045670900,Miami Heat,55,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","+ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass",,,,,,+ve Positioning - Create Shape,+ve QB12: Strong Side,,,,,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,2841.879229397340,12.600778222652000,Miami Heat,56,,,"+ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,-ve Footwork: Step to Ball,,,,+ve QB12: Fill Behind,+ve Relocate: 45 Cut,3pt,Made,10z5,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3148.1768607823400,20.500397204333700,Miami Heat,57,,"+ve Cutting & Screening: Movement, -ve Cutting & Screening: Cut Fill","-ve DM Catch: Swing, +ve DM Catch: Back-to-Back",+ve Driving: Paint Touch,,+ve Footwork: Step to Ball,"+ve Passing: Teammate on the Move, -ve Passing: Teammate on the Move",,+ve Positioning - Create Shape,+ve QB12: Fill Behind,"+ve Relocate: Dunker- Baseline Cut, +ve Relocate: Fill Behind, +ve Relocate: Reverse Direction",,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Turnover, Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3294.0804944070000,8.898912330326770,Miami Heat,58,,,,+ve Driving: Paint Touch,-ve Finishing: Read the Length,,,,+ve Positioning - Create Shape,"-ve QB12: Fill Behind, -ve QB12: Weak Side","+ve Relocate: 45 Cut, +ve Relocate: Fill Behind",Short 2,Miss Long,5z4,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3344.577641365650,10.400667433667400,Miami Heat,59,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, +ve Finishing: Read the Length",,,,+ve Positioning - Create Shape,,"+ve Relocate: Weak Corner, +ve Relocate: Fill Behind",Short 2,Made,4z5,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3371.3783017466500,9.898963118003850,Miami Heat,60,,,"+ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Back-to-Back",+ve Driving: Paint Touch,+ve Finishing: Read the Length,-ve Footwork: Step to Ball,,,+ve Positioning - Create Shape,"+ve QB12: Strong Side, -ve QB12: Weak Side",+ve Relocate: Fill Behind,Short 2,Made,4z5,,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3420.77910445365,13.899341918322500,Miami Heat,61,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","+ve DM Catch: Drive a Swing/Skip Pass, -ve DM Catch: Swing, -ve DM Catch: Uncontested Shot",,,-ve Footwork: Step to Ball,"-ve Passing: Read the Length, -ve Passing: Teammate on the Move",,+ve Positioning - Create Shape,"+ve QB12: Cutter, +ve QB12: Strong Side","+ve Relocate: 45 Cut, +ve Relocate: Dunker- Baseline Cut",3pt,Miss Long,7z11,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3445.6769595509800,16.50153319833950,Miami Heat,62,,+ve Cutting & Screening: Movement,-ve DM Catch: Uncontested Shot,+ve Driving: Paint Touch,,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,+ve QB12: Baseline,+ve Relocate: Dunker- Baseline Cut,3pt,Miss Long,8z11,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3477.876280316320,14.060127766664200,Miami Heat,63,,,,,,,,,,,,,,,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3512.5786948769700,10.499620816344300,Miami Heat,64,,,,+ve Driving: Paint Touch,"+ve Finishing: Read the Length, +ve Finishing: Earn a Foul",,,,-ve Positioning - Create Shape,,+ve Relocate: Slide Away,Short 2,Made,5z7,+ve Space Read: Live Dribble,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3619.4792186436500,6.296874019349620,Miami Heat,65,,+ve Cutting & Screening: Principle,,,-ve Finishing: Read the Length,,,,,,"+ve Relocate: Fill Behind, +ve Relocate: Dunker- Baseline Cut",Short 2,Miss Short,5z7,,,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
11.12.25 MIA v CLE Team,3657.3794795876400,15.196963424341900,Miami Heat,66,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",-ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,,,"+ve Relocate: Corner Fill, -ve Relocate: Reverse Direction",Short 2,Made,5z5,"-ve Space Read: Catch, +ve Space Read: Live Dribble",-ve Transition: Effort and Pace,"Neutral, Match 1, Stat, Q0, UVA 0 - 0 OPP",,
